Result,Trial,Arena,Assay,ChDate,Sex,LizID,LizID_nums,LizID_etho,Trt,TotalDist,Velocity,NovItem_Freq,NovItem_Duration,NovItem_LatFirst,NovZone_Freq,NovZone_Duration,NovZone_LatFirst,Hide_Freq,Hide_Duration,Hide_DurationOrig,Hide_LatFirst,Entry_Freq,Entry_Duration,Entry_LatFirst,Social_Freq,Social_Duration,Social_LatFirst,Neutral_Freq,Neutral_Duration,Neutral_LatFirst,Asocial_Freq,Asocial_Duration,Asocial_LatFirst,Arena_Freq,Arena_Duration,Arena_LatFirst
Result 1,Trial    15,Arena 1,Exploration,CH3_23.12.15_DVR1,F,ld0074,0074,74,Low,1290.32,1.07527,4,4.56,39.88,15,54.12,28.36,61,22.48,22.48,76.52,67,60.88,73.2,14,609.04,0,28,190.28,42.88,76,378.24,70.8,1,1200.04,0
Result 1,Trial    15,Arena 2,Exploration,CH3_23.12.15_DVR1,M,ld0051,0051,51,High,521.776,0.434814,0,0,NA,3,35.16,238.44,131,74.76,74.76,88.2,135,123.68,84.76,4,332.96,0,7,159.72,42.48,135,632.6,56.4,1,1200.04,0
Result 1,Trial    15,Arena 3,Exploration,CH3_23.12.15_DVR1,F,ld0003,0003,3,Low,901.947,0.751673,15,83.56,0,29,66.28,0.12,83,43.48,43.48,233.36,115,152,116.96,10,758.44,0,16,100.44,87.6,90,297.68,92.48,1,1200.04,0
Result 1,Trial    15,Arena 4,Exploration,CH3_23.12.15_DVR1,M,ld0137,0137,137,High,165.803,0.13933,1,1.52,55.44,4,20.48,47,1,633.48,623.6,120,2,447.8,118.76,2,108.16,0,2,9.48,49.52,2,448.92,117.64,1,1190.16,0
Result 1,Trial    16,Arena 1,Exploration,CH4_23.12.15_DVR1,M,ld0075,0075,75,High,487.435,0.406196,2,7.48,415.32,6,62.56,1.28,26,439.84,439.84,168.6,28,66.68,167.48,7,282.24,0,12,132.76,36.12,31,345.2,44.92,1,1200.04,0
Result 1,Trial    16,Arena 2,Exploration,CH4_23.12.15_DVR1,F,ld0083,0083,83,High,643.959,0.536632,3,22.4,430.24,9,24.56,329,60,600.68,600.68,29.28,69,109.6,28.28,4,122.36,330.32,10,50.2,0,65,426.8,25.4,1,1200.04,0
Result 1,Trial    16,Arena 3,Exploration,CH4_23.12.15_DVR1,F,ld0124,0124,124,High,29.6704,0.0247303,0,0,NA,0,0,NA,1,651.76,651.64,52.36,2,497.92,50.36,1,46.6,0,1,3.32,46.6,2,498.36,49.92,1,1199.92,0
Result 1,Trial    16,Arena 4,Exploration,CH4_23.12.15_DVR1,F,ld0093,0093,93,Low,199.276,0.166063,1,11.48,1087.76,3,7.92,1080.4,1,93.12,93.12,1106.92,1,1.32,1105.6,1,1099.28,0,1,5.72,1099.28,1,1.92,1105,1,1200.04,0
Result 1,Trial    17,Arena 1,Exploration,CH1_24.12.15_DVR1,F,ld0050,0050,50,Low,425.379,0.354482,1,3.48,1154.32,6,11.64,1039.48,29,312.84,312.84,719.32,30,47.2,713.16,4,761.88,0,9,33.52,704.44,31,91.8,707,1,1200.04,0
Result 1,Trial    17,Arena 2,Exploration,CH1_24.12.15_DVR1,M,ld0151,0151,151,High,72.0007,0.0600006,2,0.08,92.84,3,1.16,92.28,1,1105.12,1105.12,94.92,1,0.44,94.48,1,93.2,0,1,1.04,93.2,1,0.68,94.24,1,1200.04,0
Result 1,Trial    17,Arena 3,Exploration,CH1_24.12.15_DVR1,F,ld0019,0019,19,High,376.714,0.313929,2,3,377.04,7,65.64,247.56,26,376.68,376.68,22.64,30,211.8,22.44,7,155.16,238.48,11,58.4,228.24,30,609.8,0,1,1200.04,0
Result 1,Trial    17,Arena 4,Exploration,CH1_24.12.15_DVR1,F,ld0112,0112,112,High,131.885,0.109904,1,5.08,344.52,2,345.36,0,1,825.36,825.36,374.68,1,0.2,374.48,1,358.52,0,1,6.08,358.52,1,10.08,364.6,1,1200.04,0
Result 1,Trial    18,Arena 1,Exploration,CH2_24.12.15_DVR1,M,ld0018,0018,18,High,635.915,0.529929,5,5.04,700.72,12,19.56,109.4,93,365.84,365.84,118.28,87,125.48,115.8,7,471.36,0,15,175.96,114,96,186.88,115.32,1,1200.04,0
Result 1,Trial    18,Arena 2,Exploration,CH2_24.12.15_DVR1,F,ld0031,0031,31,Low,1091.08,0.909236,5,11.4,519.2,19,43.96,512.8,100,223.48,223.48,272.92,111,348.04,1.84,14,280.84,0,28,106.84,1.56,112,588.88,1.8,1,1200.04,0
Result 1,Trial    18,Arena 3,Exploration,CH2_24.12.15_DVR1,F,ld0029,0029,29,Low,70.149,0.0584575,0,0,NA,2,38.08,0,9,1139.6,1139.6,59.76,9,1.48,58.96,2,49,0,2,8.88,44.44,9,2.56,57.88,1,1200.04,0
Result 1,Trial    18,Arena 4,Exploration,CH2_24.12.15_DVR1,F,ld0038,0038,38,High,294.778,0.245649,2,3.08,1102.04,6,39.52,1039.68,30,853.92,853.92,185.4,33,27.48,182.52,3,254.04,0,4,28.44,164.24,32,63.64,171.84,1,1200.04,0
Result 1,Trial    19,Arena 1,Exploration,CH3_24.12.15_DVR1,F,ld0074,0074,74,Low,915.188,0.762657,8,4.84,44.4,20,82.8,43.48,92,255,255,60.28,103,73.56,59.04,9,526.96,0,21,174.16,45.12,104,243.92,57.72,1,1200.04,0
Result 1,Trial    19,Arena 2,Exploration,CH3_24.12.15_DVR1,M,ld0051,0051,51,High,377.015,0.314179,1,1.44,994.4,4,13.32,985.92,51,54.64,54.64,617.76,55,253.36,608.48,4,550.96,109.68,6,158.24,11.76,54,436.2,0,1,1200.04,0
Result 1,Trial    19,Arena 3,Exploration,CH3_24.12.15_DVR1,F,ld003,003,3,Low,500.588,0.417157,1,2.56,860.48,6,14.56,128.96,38,696.84,696.84,135.64,43,36.6,135,5,236.08,0,8,42.4,130.84,41,224.72,134.32,1,1200.04,0
Result 1,Trial    19,Arena 4,Exploration,CH3_24.12.15_DVR1,M,ld0137,0137,137,High,46.5954,0.0388295,0,0,NA,0,0,NA,1,1187.16,1187.16,12.88,1,0.4,12.48,1,9.16,0,1,2.8,9.16,1,0.92,11.96,1,1200.04,0
Result 1,Trial    20,Arena 1,Exploration,CH4_24.12.15_DVR1,M,ld0075,0075,75,High,387.012,0.583271,2,7.24,881.08,5,24.4,806.68,26,792.92,256.44,593.48,37,47.84,589.52,5,258.24,536.48,6,35.28,564.6,27,113.6,569.2,1,663.56,536.48
Result 1,Trial    20,Arena 2,Exploration,CH4_24.12.15_DVR1,F,ld0083,0083,83,High,1029.84,0.858201,9,71.04,83.08,23,74.04,42.56,94,408.08,408.08,386.2,97,91.36,386,7,451.92,0,11,182.04,151.04,99,158,263.64,1,1200.04,0
Result 1,Trial    20,Arena 3,Exploration,CH4_24.12.15_DVR1,F,ld0124,0124,124,High,91.6384,0.0763654,2,0.4,329.16,4,1.48,328.28,2,863.72,863.72,334.36,2,2.36,333.96,1,331.4,0,1,2.2,331.4,2,2.72,333.6,1,1200.04,0
Result 1,Trial    20,Arena 4,Exploration,CH4_24.12.15_DVR1,F,ld0093,0093,93,Low,33.512,0.0279267,0,0,NA,1,4,84.72,2,1097.2,1097.2,101.72,1,1.12,101.76,1,89.68,0,1,11.24,89.68,2,1.92,100.92,1,1200.04,0
Result 1,Trial    21,Arena 1,Exploration,CH1_25.12.15_DVR1,F,ld0050,0050,50,Low,350.7,0.29225,3,48.32,757.68,5,78.44,749.88,43,64.56,64.56,656.6,56,275.08,655.24,16,766.84,0,19,62.24,629.52,47,306.4,654.24,1,1200.04,0
Result 1,Trial    21,Arena 2,Exploration,CH1_25.12.15_DVR1,M,ld0151,0151,151,High,42.6739,0.0355616,0,0,NA,0,0,NA,4,1052.4,1052.4,143.76,5,3.96,143.6,1,140.52,0,1,2.2,140.76,4,4.68,142.96,1,1200.04,0
Result 1,Trial    21,Arena 3,Exploration,CH1_25.12.15_DVR1,F,ld0019,0019,19,High,207.904,0.173253,3,4.64,28.48,9,18.52,27.92,17,855.24,855.24,50.04,17,21.28,49.88,3,190.36,28.36,5,65.2,0,18,89.24,45.8,1,1200.04,0
Result 1,Trial    21,Arena 4,Exploration,CH1_25.12.15_DVR1,F,ld0112,0112,112,High,40.4456,0.0337046,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,1,1200.04,0,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial    22,Arena 1,Exploration,CH2_25.12.15_DVR1,M,ld0018,0018,18,High,493.721,0.411434,5,9.16,306.08,18,99.36,296.6,27,521.92,521.92,22.36,36,133.96,21.84,8,198.72,0,17,252.64,18.76,36,226.76,21.56,1,1200.04,0
Result 1,Trial    22,Arena 2,Exploration,CH2_25.12.15_DVR1,F,ld0031,0031,31,Low,713.046,0.594205,0,0,NA,8,23.28,356.52,68,678.04,678.04,45.6,75,84.24,45.44,8,232.88,23.44,19,87.2,22.44,79,201.92,0,1,1200.04,0
Result 1,Trial    22,Arena 3,Exploration,CH2_25.12.15_DVR1,F,ld0029,0029,29,Low,81.8237,0.0681864,0,0,NA,0,0,NA,2,953.08,953.08,246.92,5,5.52,240.8,1,216.4,0,1,11.12,216.4,2,19.44,227.52,1,1200.04,0
Result 1,Trial    22,Arena 4,Exploration,CH2_25.12.15_DVR1,F,ld0038,0038,38,High,95.0249,0.0791874,0,0,NA,0,0,NA,12,947.64,947.64,88.4,19,161.2,88.36,1,73,0,2,5.72,73,14,173.68,78.36,1,1200.04,0
Result 1,Trial    23,Arena 1,Exploration,CH3_25.12.15_DVR1,F,ld0074,0074,74,Low,869.409,0.724508,3,4.44,1.96,11,32.04,1.24,118,185.72,185.72,15.04,133,202.12,14,11,569.2,0,21,125.52,2.92,128,319.6,10.68,1,1200.04,0
Result 1,Trial    23,Arena 2,Exploration,CH3_25.12.15_DVR1,M,ld0051,0051,51,High,324.324,0.27027,1,3.48,248.88,8,98.28,243.72,0,0,0,NA,1,1.2,939.96,4,459.84,0,6,551.4,253.2,2,188.8,442.8,1,1200.04,0
Result 1,Trial    23,Arena 3,Exploration,CH3_25.12.15_DVR1,F,ld003,003,3,Low,644.715,0.537262,4,21.72,99.92,20,71.56,53.28,33,539.96,539.96,136.08,36,93.4,130.16,10,416.56,0,13,61.92,124.08,37,181.6,126.52,1,1200.04,0
Result 1,Trial    23,Arena 4,Exploration,CH3_25.12.15_DVR1,M,ld0137,0137,137,High,974.262,0.811885,5,12.96,59.92,21,70.76,58.8,59,436.88,436.88,86.64,65,106.16,86.48,10,367.6,0,19,145.56,13.64,68,250,24.12,1,1200.04,0
Result 1,Trial    24,Arena 1,Exploration,CH4_25.12.15_DVR1,M,ld0075,0075,75,High,28.6087,0.0238406,0,0,NA,0,0,NA,2,1170.68,1170.68,29.12,3,1.96,27.28,1,7.44,0,1,9.2,7.44,2,12.72,16.64,1,1200.04,0
Result 1,Trial    24,Arena 2,Exploration,CH4_25.12.15_DVR1,F,ld0083,0083,83,High,1187.26,0.989379,13,38.64,25.48,34,102.88,24.48,100,103.12,103.12,222.88,101,179.72,220.52,17,423.88,19.04,29,244.08,16.24,112,428.96,0,1,1200.04,0
Result 1,Trial    24,Arena 3,Exploration,CH4_25.12.15_DVR1,F,ld0124,0124,124,High,72.5663,0.0604719,0,0,NA,1,11.44,85.48,1,1085.04,1085.04,115,1,0.68,114.32,1,103.08,0,1,7.44,103.08,1,4.48,110.52,1,1200.04,0
Result 1,Trial    24,Arena 4,Exploration,CH4_25.12.15_DVR1,F,ld0093,0093,93,Low,22.402,0.0186683,0,0,NA,0,0,NA,1,1159.32,1159.32,40.72,1,0.52,40.2,1,36.48,0,1,2.24,36.48,1,2,38.72,1,1200.04,0
Result 1,Trial    25,Arena 1,Exploration,CH1_26.12.15_DVR1,F,ld0050,0050,50,Low,544.163,0.459799,2,5.84,813.32,8,889.92,0,61,36.44,20.08,879,73,75.64,878.8,5,945.52,0,8,74.84,848.88,66,143.24,866.6,2,1183.68,0
Result 1,Trial    25,Arena 2,Exploration,CH1_26.12.15_DVR1,M,ld0151,0151,151,High,719.569,0.64222,3,4.16,65.68,7,13.96,47.72,73,729.04,649.92,82.68,86,46.24,82.24,7,269.04,14.36,11,27.48,71.08,80,174.48,72.6,3,1120.92,14.36
Result 1,Trial    25,Arena 3,Exploration,CH1_26.12.15_DVR1,F,ld0019,0019,19,High,901.694,0.751412,7,6,183.88,16,63.68,70.28,149,439.16,439.16,89,166,247.92,88.8,8,232.72,46.68,17,69,42.88,158,459.16,0,1,1200.04,0
Result 1,Trial    25,Arena 4,Exploration,CH1_26.12.15_DVR1,F,ld0112,0112,112,High,282.945,0.307602,0,0,NA,0,0,NA,6,851.28,571.12,333.92,6,14.64,327.72,2,127.8,280.16,3,10,313.64,8,210.72,314.52,1,919.88,280.16
Result 1,Trial    26,Arena 1,Exploration,CH2_26.12.15_DVR1,M,ld0018,0018,18,High,504.337,0.420281,5,4.68,6.24,10,44.84,5.64,32,561.16,561.16,9.84,39,64.36,9.56,7,275.68,0,14,166.88,6.84,39,196.32,8.92,1,1200.04,0
Result 1,Trial    26,Arena 2,Exploration,CH2_26.12.15_DVR1,F,ld0031,0031,31,Low,906.206,0.755172,1,2.84,538.08,8,32.48,536.24,65,462.88,462.88,39.28,82,46.76,41.92,9,401.48,0,21,118.6,16.8,78,217.08,21.76,1,1200.04,0
Result 1,Trial    26,Arena 3,Exploration,CH2_26.12.15_DVR1,F,ld0029,0029,29,Low,64.4029,0.053669,0,0,NA,0,0,NA,2,934.56,934.56,263.88,3,1.8,263.52,1,248.32,0,1,4.88,248.32,2,12.28,253.2,1,1200.04,0
Result 1,Trial    26,Arena 4,Exploration,CH2_26.12.15_DVR1,F,ld0038,0038,38,High,519.197,0.432664,5,11.92,552.6,10,189.28,547.88,32,527.08,527.08,110.72,32,29.96,109.64,5,467.6,0,8,67.88,43.48,35,137.48,48.56,1,1200.04,0
Result 1,Trial    27,Arena 1,Exploration,CH3_26.12.15_DVR1,F,ld0074,0074,74,Low,879.603,0.733003,2,6.04,677.44,8,18.6,480.2,74,17.68,17.68,582.6,80,106.92,498.88,8,476.84,0,20,419.64,108.76,87,285.88,141.08,1,1200.04,0
Result 1,Trial    27,Arena 2,Exploration,CH3_26.12.15_DVR1,M,ld0051,0051,51,High,434.243,0.361869,0,0,NA,0,0,NA,20,2.16,2.16,566.12,22,240.32,565.84,2,592.4,0,4,190.4,530.44,23,415.08,539.4,1,1200.04,0
Result 1,Trial    27,Arena 3,Exploration,CH3_26.12.15_DVR1,F,ld003,003,3,Low,918.877,0.76573,7,25.44,325.96,27,82.48,169.56,70,71.04,71.04,312.24,103,161.84,310.4,10,662.52,0,20,127.12,189.92,80,339.36,194.08,1,1200.04,0
Result 1,Trial    27,Arena 4,Exploration,CH3_26.12.15_DVR1,M,ld0137,0137,137,High,133.642,0.111368,1,2.08,615.32,5,29.72,16.04,6,1113,1113,17.96,6,6.28,17.36,3,47.88,0,4,32.32,16.52,7,6.84,17.24,1,1200.04,0
Result 1,Trial    28,Arena 1,Exploration,CH4_26.12.15_DVR1,M,ld0075,0075,75,High,185.761,0.154801,1,15.36,361.96,5,9.68,319.24,22,679.4,679.4,497.8,26,17.32,496.84,4,429.44,0,4,45.36,295.08,22,45.84,474.8,1,1200.04,0
Result 1,Trial    28,Arena 2,Exploration,CH4_26.12.15_DVR1,F,ld0083,0083,83,High,515.893,0.42991,1,0.76,1011.44,7,18.64,763.6,45,305.92,305.92,692.52,49,29.44,689.24,5,755.88,0,9,65.24,683.32,50,73,686.76,1,1200.04,0
Result 1,Trial    28,Arena 3,Exploration,CH4_26.12.15_DVR1,F,ld0124,0124,124,High,186.739,0.155616,1,3.52,1103.24,4,13.28,1070.24,15,918.6,918.6,183.84,16,26.52,181.56,3,205.88,0,4,27.12,176.8,16,48.44,179.8,1,1200.04,0
Result 1,Trial    28,Arena 4,Exploration,CH4_26.12.15_DVR1,F,ld0093,0093,93,Low,43.6575,0.0363813,1,2.92,197.32,3,5.12,193.6,2,994.96,994.96,204.84,2,0.88,204.2,1,200.68,0,1,3.32,200.68,2,1.08,204,1,1200.04,0
Result 1,Trial    29,Arena 1,Exploration,CH1_27.12.15_DVR1,F,ld0050,0050,50,Low,525.038,0.437531,11,49.16,302.96,16,30.16,299.96,58,331.96,331.96,362.76,71,235.44,358.28,11,449.92,0,16,83.92,311.48,64,334.24,353.4,1,1200.04,0
Result 1,Trial    29,Arena 2,Exploration,CH1_27.12.15_DVR1,M,ld0151,0151,151,High,714.192,0.59516,3,6.52,344.8,8,18.48,343.76,129,377.96,377.96,182.64,136,260.72,182.28,8,351.64,0,15,72.6,154.52,131,397.84,156.96,1,1200.04,0
Result 1,Trial    29,Arena 3,Exploration,CH1_27.12.15_DVR1,F,ld0019,0019,19,High,113.768,0.0948069,1,2.16,126.64,2,21.48,124.84,40,911.56,911.56,155.44,39,122.48,152.52,1,147.68,0,2,4.28,147.68,41,136.52,150.16,1,1200.04,0
Result 1,Trial    29,Arena 4,Exploration,CH1_27.12.15_DVR1,F,ld0112,0112,112,High,149.933,0.124944,0,0,NA,0,0,NA,0,0,0,NA,0,0,NA,1,1200.04,0,0,0,NA,0,0,NA,1,1200.04,0
Result 1,Trial    30,Arena 1,Exploration,CH2_27.12.15_DVR1,M,ld0018,0018,18,High,314.68,0.262233,1,0.28,39.64,13,129.52,39.04,21,545.84,545.84,41.24,25,180.44,41.28,9,271.4,0,12,135.72,39.92,25,247.08,41.08,1,1200.04,0
Result 1,Trial    30,Arena 2,Exploration,CH2_27.12.15_DVR1,F,ld0031,0031,31,Low,358.465,0.298721,2,3.24,317.76,8,18.56,0,32,1004.32,1004.32,7.12,36,37.2,6.76,4,69.12,0,10,38.8,5.96,38,87.8,6.6,1,1200.04,0
Result 1,Trial    30,Arena 3,Exploration,CH2_27.12.15_DVR1,F,ld0029,0029,29,Low,82.3359,0.0686132,0,0,NA,2,1.92,73.76,1,1116.24,1116.24,83.8,2,1.76,81.96,1,74.48,0,1,5.72,74.48,1,3.6,80.2,1,1200.04,0
Result 1,Trial    30,Arena 4,Exploration,CH2_27.12.15_DVR1,F,ld0038,0038,38,High,801.176,0.669164,3,103.12,499.28,10,24.84,317.24,83,70.56,67.96,129.24,88,172.44,127.6,6,603.08,0,13,87,109.28,91,439.4,115.76,1,1197.44,0
Result 1,Trial    31,Arena 1,Exploration,CH3_27.12.15_DVR1,F,ld0074,0074,74,Low,1134.96,0.945799,12,9.08,126.6,22,149.8,123.72,79,10.2,10.2,221.48,90,95.04,221.04,10,551.88,0,26,365.24,130,96,272.72,212.96,1,1200.04,0
Result 1,Trial    31,Arena 2,Exploration,CH3_27.12.15_DVR1,M,ld0051,0051,51,High,398.361,0.331968,1,54.36,191.44,11,381.48,0,8,12.12,12.12,291.6,12,56.04,290.84,4,612.08,0,12,225,246.04,17,350.84,268.48,1,1200.04,0
Result 1,Trial    31,Arena 3,Exploration,CH3_27.12.15_DVR1,F,ld003,003,3,Low,690.155,0.575129,3,9.12,299.48,10,71,4.92,53,219.4,219.4,110.52,57,147.96,107.68,7,521.76,0,12,168.68,90.04,59,290.2,103.12,1,1200.04,0
Result 1,Trial    31,Arena 4,Exploration,CH3_27.12.15_DVR1,M,ld0137,0137,137,High,64.0233,0.0533528,0,0,NA,0,0,NA,1,1168.52,1168.52,31.52,1,0.4,31.12,1,25.56,0,1,4.72,25.56,1,1.24,30.28,1,1200.04,0
Result 1,Trial    32,Arena 1,Exploration,CH4_27.12.15_DVR1,M,ld0075,0075,75,High,620.723,0.517269,3,21.44,397.56,17,237.8,296.44,40,270.68,270.68,143.88,46,51.6,138.72,7,468.68,0,15,209.08,112.08,47,251.6,123.76,1,1200.04,0
Result 1,Trial    32,Arena 2,Exploration,CH4_27.12.15_DVR1,F,ld0083,0083,83,High,744.332,0.620276,8,8.96,372.36,16,40.88,200.84,134,527.52,527.52,215.64,138,136.52,212.52,6,371.76,0,11,36.56,203.6,139,264.2,205.36,1,1200.04,0
Result 1,Trial    32,Arena 3,Exploration,CH4_27.12.15_DVR1,F,ld0124,0124,124,High,195.723,0.163102,0,0,NA,0,0,NA,6,1092.04,1092.04,31.76,6,5.72,28.76,4,45.76,0,5,9.68,17.08,7,52.56,20.12,1,1200.04,0
Result 1,Trial    32,Arena 4,Exploration,CH4_27.12.15_DVR1,F,ld0093,0093,93,Low,124.366,0.103639,0,0,NA,80,307.32,0,7,746.96,746.96,445.48,11,7.2,445.16,1,367.92,0,1,2.44,367.92,7,82.72,370.36,1,1200.04,0
Result 1,Trial    33,Arena 1,Exploration,CH1_28.12.15_DVR1,F,ld0050,0050,50,Low,685.712,0.571427,2,12.44,1027.16,7,29.16,689.52,28,393.96,393.96,204,31,150.44,203.72,9,436.84,0,15,134.64,172.48,35,234.6,200.2,1,1200.04,0
Result 1,Trial    33,Arena 2,Exploration,CH1_28.12.15_DVR1,M,ld0151,0151,151,High,724.552,0.604479,3,11.36,666.32,8,13.08,665,109,594.56,593.32,134.08,111,85.4,133,5,239.6,0.64,15,100.36,105.6,117,265.52,106.32,1,1198.8,0.64
Result 1,Trial    33,Arena 3,Exploration,CH1_28.12.15_DVR1,F,ld0019,0019,19,High,1268.36,1.05697,6,8.56,139.32,17,50.2,58.96,50,487.08,487.08,0.32,57,73.84,0,15,258.8,17.48,33,159.48,12.84,67,294.68,0,1,1200.04,0
Result 1,Trial    33,Arena 4,Exploration,CH1_28.12.15_DVR1,F,ld0112,0112,112,High,105.263,0.0877189,0,0,NA,2,45.32,1.64,3,1055.36,1055.36,138.4,7,3.88,138.48,1,53.64,0,3,4.48,53.64,5,86.56,57.04,1,1200.04,0
Result 1,Trial    34,Arena 1,Exploration,CH2_28.12.15_DVR1,M,ld0018,0018,18,High,479.268,0.39939,7,3.4,113.6,22,151.12,17,72,617.44,617.44,24.12,94,90.32,23.08,5,202.48,0,10,108.72,18.2,77,271.4,22.68,1,1200.04,0
Result 1,Trial    34,Arena 2,Exploration,CH2_28.12.15_DVR1,F,ld0031,0031,31,Low,1458.02,1.21501,1,4.6,834.36,7,29.28,326.24,62,363.52,363.52,34.84,74,80.48,34.72,13,247.68,339.4,29,149.32,20,76,439.52,0,1,1200.04,0
Result 1,Trial    34,Arena 3,Exploration,CH2_28.12.15_DVR1,F,ld0029,0029,29,Low,750.358,0.626887,3,0.96,573.08,7,20.16,572.12,69,429.12,426.2,211.76,71,166.32,211.36,8,125.16,166.84,13,57.08,160.8,75,588.68,0,1,1197.12,0
Result 1,Trial    34,Arena 4,Exploration,CH2_28.12.15_DVR1,F,ld0038,0038,38,High,727.421,0.606184,1,1.52,211.56,15,64.68,7.52,96,230.72,230.72,467.72,95,55.12,852.28,9,522.96,0,14,134.36,246.84,102,312,266.08,1,1200.04,0
Result 1,Trial    35,Arena 1,Exploration,CH3_28.12.15_DVR1,F,ld0074,0074,74,Low,727.039,0.605866,3,5.36,134.56,11,162.68,133.04,35,281.88,281.88,136.92,56,86.48,136.48,8,502.76,0,19,243.6,135.16,47,171.8,136.28,1,1200.04,0
Result 1,Trial    35,Arena 2,Exploration,CH3_28.12.15_DVR1,M,ld0051,0051,51,High,507.046,0.441662,1,7.8,405.88,5,74.48,188.44,16,107.52,55.56,78.72,23,48.88,73.88,3,110.88,0,8,319.12,21,22,662.52,72.84,1,1148.08,0
Result 1,Trial    35,Arena 3,Exploration,CH3_28.12.15_DVR1,F,ld003,003,3,Low,690.553,0.575461,8,9.72,394.6,14,30.4,387.52,33,116.2,116.2,417.28,41,192.36,416.84,5,558.28,0,11,71.76,395.52,39,453.8,403.04,1,1200.04,0
Result 1,Trial    35,Arena 4,Exploration,CH3_28.12.15_DVR1,M,ld0137,0137,137,High,40.8121,0.0340101,0,0,NA,0,0,NA,1,1154.44,1154.44,45.6,1,0.36,45.24,1,38.92,0,1,6,38.92,1,0.68,44.92,1,1200.04,0
Result 1,Trial    36,Arena 1,Exploration,CH4_28.12.15_DVR1,M,ld0075,0075,75,High,228.283,0.190236,0,0,NA,11,2.48,157.12,16,844.36,844.36,180.2,18,9.24,180.16,3,233.08,0,4,28.6,163.44,18,94,175.68,1,1200.04,0
Result 1,Trial    36,Arena 2,Exploration,CH4_28.12.15_DVR1,F,ld0083,0083,83,High,918.887,0.765739,8,12.16,121.32,16,172.04,0,121,543,543,159.48,131,72.72,159.88,12,295.84,0,25,108.88,124.96,134,252.32,156.16,1,1200.04,0
Result 1,Trial    36,Arena 3,Exploration,CH4_28.12.15_DVR1,F,ld0124,0124,124,High,599.717,0.499764,3,5.48,95.28,12,31.76,94.36,49,696.92,696.92,99.32,55,139.16,98.76,7,194.64,0,16,44.76,96.4,57,263.72,98.64,1,1200.04,0
Result 1,Trial    36,Arena 4,Exploration,CH4_28.12.15_DVR1,F,ld0093,0093,93,Low,49.0439,0.0408699,1,7.44,326.44,2,328.96,0,3,853.64,853.64,346.12,4,1.88,343.6,1,336.2,0,1,7.08,336.2,3,3.12,343.28,1,1200.04,0
Result 1,Trial    37,Arena 1,Exploration,CH1_29.12.15_DVR1,F,ld0050,0050,50,Low,514.285,0.428571,4,18.16,309.52,7,529.48,0,57,110.32,110.32,709.72,54,85.2,708.92,5,629.04,0,11,192.4,494.64,56,268.28,654.52,1,1200.04,0
Result 1,Trial    37,Arena 2,Exploration,CH1_29.12.15_DVR1,M,ld0151,0151,151,High,342.289,0.285241,1,1.6,916.64,4,11.72,699.32,69,973.6,973.6,63.72,70,90.24,63.4,4,74.24,16.2,7,57.56,0,71,94.64,62.68,1,1200.04,0
Result 1,Trial    37,Arena 3,Exploration,CH1_29.12.15_DVR1,F,ld0019,0019,19,High,802.4,0.668935,1,7.84,511.2,13,26.72,66.12,59,527.8,527.32,115.6,63,126.84,115.36,8,289.76,0.48,14,122.04,45.52,66,260.44,50,1,1199.56,0.48
Result 1,Trial    37,Arena 4,Exploration,CH1_29.12.15_DVR1,F,ld0112,0112,112,High,338.819,0.28235,0,0,NA,6,539.92,0,46,153.52,153.52,729,49,152.56,728.72,2,726.68,0,5,33.4,690.76,49,286.44,700.2,1,1200.04,0
Result 1,Trial    38,Arena 1,Exploration,CH2_29.12.15_DVR1,M,ld0018,0018,18,High,734.334,0.611945,5,7.52,45,18,134.68,44.52,31,466.68,466.68,48.36,40,53.12,48.08,10,298.88,0,20,186.2,45.4,41,248.28,47.64,1,1200.04,0
Result 1,Trial    38,Arena 2,Exploration,CH2_29.12.15_DVR1,F,ld0031,0031,31,Low,1027.82,0.856517,4,5.24,0,12,45.04,0.56,45,380.64,380.64,90.44,56,77.6,90.92,12,398.56,0,23,83.2,48.32,57,337.64,52.48,1,1200.04,0
Result 1,Trial    38,Arena 3,Exploration,CH2_29.12.15_DVR1,F,ld0029,0029,29,Low,151.523,0.12627,1,0.32,335.68,2,13.72,325.48,15,797.8,797.8,377.04,15,25.64,376.6,2,350.2,0,2,21.24,325.96,15,30.8,371.44,1,1200.04,0
Result 1,Trial    38,Arena 4,Exploration,CH2_29.12.15_DVR1,F,ld0038,0038,38,High,140.504,0.117087,1,5.52,126.48,2,34.08,123.32,15,980.32,980.32,76.72,14,64.88,76.8,2,42.6,0,3,71.84,18.72,16,105.28,54.16,1,1200.04,0
Result 1,Trial    39,Arena 1,Exploration,CH3_29.12.15_DVR1,F,ld0074,0074,74,Low,934.078,0.778398,1,0.68,703.84,7,84.44,502.16,94,18.92,18.92,481.96,103,115.76,479.2,9,765.68,0,19,133.92,471.64,105,281.52,474.96,1,1200.04,0
Result 1,Trial    39,Arena 2,Exploration,CH3_29.12.15_DVR1,M,ld0051,0051,51,High,386.754,0.322295,1,1.52,500.84,9,19.72,90.76,23,1.72,1.72,170.56,32,336.12,170.32,4,199.08,0,7,69.64,95.68,27,929.6,101.8,1,1200.04,0
