Result	Trial	Arena	Assay	ChDate	Sex	LizID	Trt	TotalDist	Velocity	Social_Freq	Social_Duration	Social_LatFirst	Neutral_Freq	Neutral_Duration	Neutral_LatFirst	Asocial_Freq	Asocial_Duration	Asocial_LatFirst	NovItem_Freq	NovItem_Duration	NovItem_LatFirst	NovZone_Freq	NovZone_Duration	NovZone_LatFirst	Hide_Freq	Hide_Duration	Hide_DurationOrig	Hide_LatFirst	Entry_Freq	Entry_Duration	Entry_LatFirst	Arena_Freq	Arena_Duration	Arena_LatFirst
Result 1	Trial    25	Arena 1	Exploration	CH1_22.12.15_DVR2	F	134	High	931.325	0.776259	10	300.92	0	28	112.8	187.24	79	738.88	201.4	1	2.12	705.56	13	23.44	673.28	61	47.44	47.44	206.44	107	560.36	202.48	1	1200.04	0
Result 1	Trial    25	Arena 2	Exploration	CH1_22.12.15_DVR2	M	24	High	742.146	0.623526	10	72.72	538.96	24	86.36	0	68	647.04	4.44	4	5.28	646.04	23	30.92	0	53	391.72	382.2	5.08	88	579.64	4.68	2	1190.52	0
Result 1	Trial    25	Arena 3	Exploration	CH1_22.12.15_DVR2	M	117	High	1826.02	1.53292	26	381.36	0	49	140.16	30.36	158	355.92	31.2	3	3.68	30.12	20	128.16	29.84	135	317.84	309.64	32.52	159	183.72	31.28	4	1191.84	0
Result 1	Trial    25	Arena 4	Exploration	CH1_22.12.15_DVR2	F	22	Low	1070.25	0.891871	12	444.76	0	21	79.92	194.8	82	638	196	11	8.56	514.72	25	145.28	193.96	72	37.36	37.36	197.04	85	458.36	196.36	1	1200.04	0
Result 1	Trial    26	Arena 1	Exploration	CH2_22.12.15_DVR2	M	26	High	159.646	0.133689	1	392.96	0	2	16.36	392.96	15	229.76	397.04	1	18.72	372.68	2	6.16	368.76	13	560.56	554.84	399.76	33	147.84	399.56	1	1194.32	0
Result 1	Trial    26	Arena 2	Exploration	CH2_22.12.15_DVR2	F	62	Low	388.446	0.323705	5	215.44	0	9	74.76	157.32	30	124.44	158.8	3	4.92	960.88	10	14.6	958	25	785.4	785.4	165.64	35	80.6	165.44	1	1200.04	0
Result 1	Trial    26	Arena 3	Exploration	CH2_22.12.15_DVR2	F	81	High	382.179	0.318482	4	277.96	0	8	39.2	198.76	24	184.68	201.88	3	8.72	814.2	7	19.6	812.68	20	698.2	698.2	203.36	24	112.92	202.72	1	1200.04	0
Result 1	Trial    26	Arena 4	Exploration	CH2_22.12.15_DVR2	F	80	High	671.795	0.564534	11	290.44	204.6	21	144.84	198.28	81	742.8	0	7	167	205.16	16	140.56	204.56	70	21.96	12.08	28.6	80	102.28	28.12	1	1190.16	0
Result 1	Trial    27	Arena 1	Exploration	CH3_22.12.15_DVR2	F	84	Low	609.851	0.512479	6	214.64	0	12	89.76	80.68	29	804.32	129.48	9	9.48	897.44	16	62.56	0	20	76.84	66.96	132.88	30	687.72	132.12	1	1190.16	0
Result 1	Trial    27	Arena 2	Exploration	CH3_22.12.15_DVR2	F	57	Low	619.734	0.516445	8	580.52	0	14	66.28	352.8	67	319.76	359.36	5	8.76	514.16	14	72.96	318.4	60	233.48	233.48	367.32	76	180.48	363.64	1	1200.04	0
Result 1	Trial    27	Arena 3	Exploration	CH3_22.12.15_DVR2	M	92	High	41.7088	0.0347573	0	0	NA	0	0	NA	5	486.68	0	0	0	NA	0	0	NA	5	713.36	713.36	4.44	8	72.68	0	1	1200.04	0
Result 1	Trial    27	Arena 4	Exploration	CH3_22.12.15_DVR2	F	66	High	535.694	0.446412	8	681.44	0	13	112.24	282.12	21	343.36	283.4	4	21.8	372.4	11	65.04	270.12	15	63	63	325.92	22	213	324.92	1	1200.04	0
Result 1	Trial    28	Arena 1	Exploration	CH4_22.12.15_DVR2	M	36	High	63.9786	0.0533155	2	264.56	0	2	3.12	264.52	2	6.32	267.68	0	0	NA	0	0	NA	2	926.04	926.04	273.76	3	0.92	273.04	1	1200.04	0
Result 1	Trial    28	Arena 2	Exploration	CH4_22.12.15_DVR2	F	90	High	745.003	0.620836	11	447.44	0	19	46.56	163.08	29	424.32	164.28	4	9.96	304.84	12	71.64	161.44	22	281.72	281.72	165.48	33	159.84	164.6	1	1200.04	0
Result 1	Trial    28	Arena 3	Exploration	CH4_22.12.15_DVR2	F	141	High	314.978	0.262482	4	270.52	0	7	49.08	198.6	10	131.64	211.64	4	6	1002.04	7	12	1000.56	7	748.8	748.8	217.28	15	62.2	214.52	1	1200.04	0
Result 1	Trial    28	Arena 4	Exploration	CH4_22.12.15_DVR2	F	54	Low	623.027	0.519189	8	267.44	0	17	121.56	161.4	36	291.12	163.08	7	11.52	160.04	15	41.64	153.24	27	519.92	519.92	164.96	32	41	163.52	1	1200.04	0
Result 1	Trial    29	Arena 1	Exploration	CH1_23.12.15_DVR2	F	134	High	314.564	0.262137	3	77.6	51.84	5	65.64	99.12	22	400.56	110.84	2	2.88	644.36	10	6.52	88.6	20	656.24	656.24	0	22	155.72	137.44	1	1200.04	0
Result 1	Trial    29	Arena 2	Exploration	CH1_23.12.15_DVR2	M	24	High	603.183	0.502652	7	119.6	0	14	361.48	0.44	49	563.44	1.16	4	21.48	455.4	10	33.52	387.12	42	152.76	152.76	296.48	50	323.4	25.32	1	1200.04	0
Result 1	Trial    29	Arena 3	Exploration	CH1_23.12.15_DVR2	M	117	High	1023.21	0.852679	13	531.16	0	23	143.84	336.88	135	388.08	340.76	3	3.08	336.04	22	74.52	333.52	125	134.2	134.2	347.48	155	216.16	342.6	1	1200.04	0
Result 1	Trial    29	Arena 4	Exploration	CH1_23.12.15_DVR2	F	22	Low	775.226	0.646022	7	273.16	0	18	295.68	115.48	74	465.04	116.96	5	12.2	326.6	13	69.96	262.28	63	166.16	166.16	120.56	74	200.72	120.24	1	1200.04	0
Result 1	Trial    30	Arena 1	Exploration	CH2_23.12.15_DVR2	M	26	High	491.969	0.409974	4	465.24	0	8	66.8	274.88	48	561.72	284	1	2.68	269.16	10	51.48	267.12	44	105.24	105.24	544.32	57	448	297.44	1	1200.04	0
Result 1	Trial    30	Arena 2	Exploration	CH2_23.12.15_DVR2	F	62	Low	563.189	0.473268	8	248.6	663.24	29	91.92	657.72	70	316.56	0	7	10.04	810.04	16	60.6	760.68	48	542.96	533.08	86.04	64	151.32	85.8	1	1190.16	0
Result 1	Trial    30	Arena 3	Exploration	CH2_23.12.15_DVR2	F	81	High	820.433	0.683694	12	334.76	0	21	274.24	143	68	349.28	164.76	7	11.28	279.12	19	120.16	142.92	58	241.76	241.76	167.04	62	144.48	165.96	1	1200.04	0
Result 1	Trial    30	Arena 4	Exploration	CH2_23.12.15_DVR2	F	80	High	924.214	0.770178	9	527.68	0	21	157	98.24	111	469.96	109.96	9	125.32	96.48	25	235.32	95.24	99	45.4	45.4	117.24	114	99.36	115.08	1	1200.04	0
Result 1	Trial    31	Arena 1	Exploration	CH3_23.12.15_DVR2	F	84	Low	39.7962	0.0334422	2	48.96	0	2	2.8	48.92	3	353.84	51.76	0	0	NA	1	3.6	47.76	2	794.44	784.56	52.04	3	353.72	51.88	1	1190.16	0
Result 1	Trial    31	Arena 2	Exploration	CH3_23.12.15_DVR2	F	57	Low	921.307	0.774208	21	550.72	0	31	106.68	161.4	106	458.2	166.04	10	18.64	156.76	25	189.68	154.24	95	84.44	74.56	168.04	104	174.08	167.8	1	1190.16	0
Result 1	Trial    31	Arena 3	Exploration	CH3_23.12.15_DVR2	M	92	High	204.11	0.170092	2	1128.36	0	2	5.76	1092.04	1	65.64	1095.16	0	0	NA	0	0	NA	0	0	0	NA	0	0	NA	1	1200.04	0
Result 1	Trial    31	Arena 4	Exploration	CH3_23.12.15_DVR2	F	66	High	546.94	0.455783	8	220.56	0	13	105.16	25	38	95.32	74.2	4	10.08	66.44	20	47.36	41.88	33	779	779	86.96	42	58.68	86.56	1	1200.04	0
Result 1	Trial    32	Arena 1	Exploration	CH4_23.12.15_DVR2	M	36	High	85.7437	0.0720535	1	508.92	0	1	6.28	508.92	2	348.32	515.2	0	0	NA	0	0	NA	1	336.52	326.64	528	3	337.4	525.72	1	1190.16	0
Result 1	Trial    32	Arena 2	Exploration	CH4_23.12.15_DVR2	F	90	High	649.146	0.540955	9	438.4	0	17	114.88	106.24	80	459.88	111.56	0	0	NA	7	19.72	344.68	73	186.88	186.88	121.16	80	366.96	120.88	1	1200.04	0
Result 1	Trial    32	Arena 3	Exploration	CH4_23.12.15_DVR2	F	141	High	68.5819	0.0571516	1	131.6	0	1	2.96	131.6	13	319	134.56	0	0	NA	0	0	NA	13	746.48	746.48	137.72	13	318.36	135.2	1	1200.04	0
Result 1	Trial    32	Arena 4	Exploration	CH4_23.12.15_DVR2	F	54	Low	756.05	0.635336	9	193.76	0	18	66.6	65.88	33	559.52	68.56	3	5.64	65.16	12	76.76	0	23	380.16	370.28	69.8	57	186.24	69.32	1	1190.16	0
Result 1	Trial    33	Arena 1	Exploration	CH1_24.12.15_DVR2	F	134	High	349.1	0.290917	3	155.72	0	5	46.16	135.44	118	728.96	150.92	2	12.32	124.92	8	38.32	112.84	115	269.2	269.2	154.32	126	590.92	152.72	1	1200.04	0
Result 1	Trial    33	Arena 2	Exploration	CH1_24.12.15_DVR2	M	24	High	153.263	0.127719	0	0	NA	1	3.32	0	27	838.04	3.32	0	0	NA	0	0	NA	27	358.68	358.68	16.52	29	22.32	15.32	1	1200.04	0
Result 1	Trial    33	Arena 3	Exploration	CH1_24.12.15_DVR2	M	117	High	719.115	0.599262	8	419.88	0	15	74.76	236.76	89	413.88	240.24	2	4.48	612.36	11	75.8	453.88	81	288.16	288.16	246.04	100	222.8	241.2	1	1200.04	0
Result 1	Trial    33	Arena 4	Exploration	CH1_24.12.15_DVR2	F	22	Low	741.648	0.61804	9	441.2	0	19	57.88	203.24	79	411.72	204.52	7	8.8	608.16	14	89.92	440.04	68	289.24	289.24	205.52	77	228	205.12	1	1200.04	0
Result 1	Trial    34	Arena 1	Exploration	CH2_24.12.15_DVR2	M	26	High	323.508	0.26959	3	290.16	0	6	18.56	233.96	42	79.68	237	0	0	NA	2	10.16	230.6	40	809.88	809.88	238.64	44	58.28	237.68	1	1200.04	0
Result 1	Trial    34	Arena 2	Exploration	CH2_24.12.15_DVR2	F	62	Low	570.415	0.475346	5	56.64	684.44	13	53.08	682.52	33	408.8	0	0	0	NA	3	7.8	692.6	24	681.52	681.52	80.56	32	215.6	80.28	1	1200.04	0
Result 1	Trial    34	Arena 3	Exploration	CH2_24.12.15_DVR2	F	81	High	486.716	0.405596	9	429.44	0	14	138.52	201.32	59	241.72	206.4	2	10.04	584.64	4	45.12	577.92	54	390.36	390.36	210.92	63	90.56	209.92	1	1200.04	0
Result 1	Trial    34	Arena 4	Exploration	CH2_24.12.15_DVR2	F	80	High	578.052	0.48171	7	383.96	415.32	16	115.36	400.96	129	678.64	0	7	130.24	416.76	15	110.08	415.4	119	22.08	22.08	363.2	142	438.48	41.28	1	1200.04	0
Result 1	Trial    35	Arena 1	Exploration	CH3_24.12.15_DVR2	F	84	Low	33.0853	0.0278028	0	0	NA	0	0	NA	6	127.92	1061.56	0	0	NA	0	0	NA	6	1072.12	1062.24	0	7	114.4	1061.56	1	1190.16	0
Result 1	Trial    35	Arena 2	Exploration	CH3_24.12.15_DVR2	F	57	Low	865.714	0.721428	12	269.24	277.04	22	106.8	272.52	86	623.56	0	8	17.2	284.4	19	65.56	276.12	75	200.44	200.44	63.08	97	310.92	7.88	1	1200.04	0
Result 1	Trial    35	Arena 3	Exploration	CH3_24.12.15_DVR2	M	92	High	490.497	0.408747	5	150.92	747.68	12	147.72	0	42	850.04	53.4	3	6.8	763.8	9	26.68	760	37	45.52	45.52	742.6	41	631.76	133.48	1	1200.04	0
Result 1	Trial    35	Arena 4	Exploration	CH3_24.12.15_DVR2	F	66	High	667.052	0.555876	7	398.28	0	13	91.16	76.68	64	225.24	80.04	3	3.84	293.6	13	81.32	69.88	58	485.36	485.36	84.76	71	93.44	82.84	1	1200.04	0
Result 1	Trial    36	Arena 1	Exploration	CH4_24.12.15_DVR2	M	36	High	61.1961	0.0509967	1	435.48	0	1	2.88	435.48	12	25.68	438.36	0	0	NA	0	0	NA	12	736	736	456.2	12	9.44	454.6	1	1200.04	0
Result 1	Trial    36	Arena 2	Exploration	CH4_24.12.15_DVR2	F	90	High	738.436	0.615363	9	529.36	0	17	58.52	211.16	30	379.72	214.92	5	28.64	379.32	16	141.8	41.56	21	232.44	232.44	217.12	34	199.76	216.64	1	1200.04	0
Result 1	Trial    36	Arena 3	Exploration	CH4_24.12.15_DVR2	F	141	High	144.85	0.120709	2	132.44	0	2	16.56	98.6	1	4.88	149	1	0.8	113.88	2	2.6	112.72	1	1046.16	1046.16	153.88	1	2.4	151.48	1	1200.04	0
Result 1	Trial    36	Arena 4	Exploration	CH4_24.12.15_DVR2	F	54	Low	439.982	0.366652	5	305.6	0	19	143.32	213.56	48	366.32	217.08	3	3.4	211.52	10	222.92	19.28	33	384.8	384.8	218.12	39	234.4	217.8	1	1200.04	0
Result 1	Trial    37	Arena 1	Exploration	CH1_25.12.15_DVR2	F	134	High	666.767	0.555639	7	251.96	0	14	55.84	117.4	56	170.68	120.04	7	6.76	427.04	15	30.04	424.56	51	721.56	721.56	128.4	55	80.84	127.2	1	1200.04	0
Result 1	Trial    37	Arena 2	Exploration	CH1_25.12.15_DVR2	M	24	High	717.75	0.598125	7	417.6	268.72	15	88.2	263.48	55	373.2	0	2	2.36	269.08	8	159.84	267.16	46	318.8	318.8	45.68	59	183.56	6.64	1	1200.04	0
Result 1	Trial    37	Arena 3	Exploration	CH1_25.12.15_DVR2	M	117	High	853.848	0.71154	10	341.4	0	18	143.84	101.08	57	396.36	101.76	3	2.36	1064.36	14	36.16	99.76	48	315.76	315.76	102.72	57	161.68	102	1	1200.04	0
Result 1	Trial    37	Arena 4	Exploration	CH1_25.12.15_DVR2	F	22	Low	614.576	0.512146	9	389.52	0	14	102.44	152.4	61	421.68	157.48	5	16.36	40.64	14	240.24	39.24	55	286.4	286.4	159	75	306.4	158.16	1	1200.04	0
Result 1	Trial    38	Arena 1	Exploration	CH2_25.12.15_DVR2	M	26	High	221.994	0.184995	2	401.64	0	3	15.24	377.72	49	257.16	387.4	0	0	NA	1	13.96	365.92	47	525.6	525.6	394.6	55	131.04	389.92	1	1200.04	0
Result 1	Trial    38	Arena 2	Exploration	CH2_25.12.15_DVR2	F	62	Low	326.737	0.272281	4	242.76	0	6	47.56	195.28	61	153.8	197.68	4	9.92	194.68	9	19.36	193.28	59	755.92	755.92	199.56	70	115.68	198.96	1	1200.04	0
Result 1	Trial    38	Arena 3	Exploration	CH2_25.12.15_DVR2	F	81	High	362.721	0.302267	4	262.6	0	7	43.72	176.44	37	276.16	178.56	2	14.24	175.72	6	44.76	158.08	33	617.56	617.56	180.08	39	93	179.88	1	1200.04	0
Result 1	Trial    38	Arena 4	Exploration	CH2_25.12.15_DVR2	F	80	High	523.097	0.435914	4	446.04	313.76	9	62.72	304	93	512.88	0	3	30.4	317.6	16	266.24	314.08	88	178.4	178.4	5	91	274.64	0	1	1200.04	0
Result 1	Trial    39	Arena 1	Exploration	CH3_25.12.15_DVR2	F	84	Low	422.924	0.352437	4	99.2	596.88	9	25.76	585.84	35	374.64	553.8	2	4.64	608.48	5	13.48	600.16	31	697.84	697.84	0	42	55.56	553.8	1	1200.04	0
Result 1	Trial    39	Arena 2	Exploration	CH3_25.12.15_DVR2	F	57	Low	1185.63	0.988029	15	437.52	6.44	32	172.04	4.32	76	566.96	0	4	9.2	138.24	12	38.12	50.96	58	23.52	23.52	67.52	67	175.44	67.08	1	1200.04	0
Result 1	Trial    39	Arena 3	Exploration	CH3_25.12.15_DVR2	M	92	High	210.61	0.175509	2	515.44	0	3	122.68	484.8	20	397.48	583.32	0	0	NA	0	0	NA	19	163.68	163.68	746.96	22	212.52	746.64	1	1200.04	0
Result 1	Trial    39	Arena 4	Exploration	CH3_25.12.15_DVR2	F	66	High	307.365	0.256137	3	110.44	321.08	7	79.24	0	32	56.92	46.24	2	3.4	322	11	63.84	0	29	953.44	953.44	49.08	32	26.88	46.84	1	1200.04	0
Result 1	Trial    40	Arena 1	Exploration	CH4_25.12.15_DVR2	M	36	High	343.221	0.286017	2	391.48	0	2	3.76	334.2	65	542.52	335.64	0	0	NA	2	2.16	308.76	65	262.28	262.28	349.56	82	380.68	348.84	1	1200.04	0
Result 1	Trial    40	Arena 2	Exploration	CH4_25.12.15_DVR2	F	90	High	678.483	0.565403	10	434.92	0	17	77.16	156.64	35	589.8	159.16	5	6.6	149.24	12	33.16	147.56	27	98.16	98.16	286.68	43	245.2	159.88	1	1200.04	0
Result 1	Trial    40	Arena 3	Exploration	CH4_25.12.15_DVR2	F	141	High	623.058	0.519215	8	360.56	0	15	61	176.68	74	173.84	186.16	24	37.32	705.28	28	47.4	313.36	67	604.64	604.64	194.64	73	85.24	194.6	1	1200.04	0
Result 1	Trial    40	Arena 4	Exploration	CH4_25.12.15_DVR2	F	54	Low	804.896	0.670746	7	193.88	305.72	19	102.28	179.16	60	673.96	0	5	18.32	347.64	13	59.08	302.72	47	229.92	229.92	132.92	71	326.2	0	1	1200.04	0
Result 1	Trial    41	Arena 1	Exploration	CH1_26.12.15_DVR2	F	134	High	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Result 1	Trial    41	Arena 2	Exploration	CH1_26.12.15_DVR2	M	24	High	462.488	0.388645	5	114.48	0	11	119.2	35.68	61	429.12	38.8	4	12.92	548.28	9	16.8	472.68	54	535.72	525.84	49.2	63	338.16	47.32	1	1190.16	0
Result 1	Trial    41	Arena 3	Exploration	CH1_26.12.15_DVR2	M	117	High	729.636	0.60803	9	430.76	0	19	110.36	306.88	90	457.88	308.8	5	7.12	306.32	16	74.36	304.92	79	196.04	196.04	310.48	95	128.72	309.44	1	1200.04	0
Result 1	Trial    41	Arena 4	Exploration	CH1_26.12.15_DVR2	F	22	Low	684.948	0.57079	6	296.48	0	13	95.68	181.68	77	298.32	183.96	3	10.64	388.84	10	30.76	386.8	69	509.56	509.56	184.96	78	160.32	184.72	1	1200.04	0
Result 1	Trial    42	Arena 1	Exploration	CH2_26.12.15_DVR2	M	26	High	162.739	0.135643	1	362.4	0	4	34.68	362.4	22	122.96	376.96	0	0	NA	2	7.12	361.8	19	676.16	676.04	381.12	20	35.56	378	1	1199.92	0
Result 1	Trial    42	Arena 2	Exploration	CH2_26.12.15_DVR2	F	62	Low	731.645	0.610009	9	124.36	93.92	18	70.04	84.32	53	955.24	0	3	22	109.32	13	22.84	107.6	43	50.4	49.92	749.92	64	762.16	0	1	1199.56	0
Result 1	Trial    42	Arena 3	Exploration	CH2_26.12.15_DVR2	F	81	High	386.446	0.322039	5	126	0	9	31.72	79.28	24	358.48	82.28	0	0	NA	3	27.04	0	20	683.84	683.84	85	25	257.8	84.84	1	1200.04	0
Result 1	Trial    42	Arena 4	Exploration	CH2_26.12.15_DVR2	F	80	High	671.118	0.559265	7	231.12	357.44	15	116.08	325.68	123	784.6	0	6	39.56	518.2	11	61.6	511.72	114	68.24	68.24	112.12	134	232.64	110.88	1	1200.04	0
Result 1	Trial    43	Arena 1	Exploration	CH3_26.12.15_DVR2	F	84	Low	1266.14	1.05512	15	276	0	28	73.76	56.76	92	581.56	57.52	4	2.04	465.68	10	73.6	0	77	264.84	264.84	58.2	99	260.4	57.92	1	1200.04	0
Result 1	Trial    43	Arena 2	Exploration	CH3_26.12.15_DVR2	F	57	Low	736.868	0.614057	13	384.64	0	22	110.84	134.08	70	203.52	139.12	11	30.76	132.48	23	50.64	131.12	61	501.04	501.04	148.56	69	66.12	141.6	1	1200.04	0
Result 1	Trial    43	Arena 3	Exploration	CH3_26.12.15_DVR2	M	92	High	507.867	0.423223	5	783.84	0	9	141.88	649.8	18	232.12	714.72	3	15.2	644.68	8	92.44	640.08	13	37.96	37.96	721.44	22	83.2	716.28	1	1200.04	0
Result 1	Trial    43	Arena 4	Exploration	CH3_26.12.15_DVR2	F	66	High	234.584	0.195486	4	223.44	0	7	52.4	183.8	20	381.76	193.04	0	0	NA	2	20.16	586.08	16	542.44	542.44	202.6	21	345.48	197.76	1	1200.04	0
Result 1	Trial    44	Arena 1	Exploration	CH4_26.12.15_DVR2	M	36	High	101.992	0.0857078	1	437.36	0	1	5.04	437.36	15	82.44	442.4	0	0	NA	1	5.4	432.88	14	675.2	665.32	467.96	16	76.76	447.84	1	1190.16	0
Result 1	Trial    44	Arena 2	Exploration	CH4_26.12.15_DVR2	F	90	High	1221.58	1.01798	15	588	0	31	140.16	78.4	74	412.88	81.16	6	8.88	171.88	22	53.08	74.92	58	59	59	82.24	70	101.76	81.72	1	1200.04	0
Result 1	Trial    44	Arena 3	Exploration	CH4_26.12.15_DVR2	F	141	High	52.1293	0.0434411	1	122.8	0	1	5.68	122.8	3	5.84	128.48	0	0	NA	0	0	NA	3	1065.72	1065.72	134.12	3	1.08	133.24	1	1200.04	0
Result 1	Trial    44	Arena 4	Exploration	CH4_26.12.15_DVR2	F	54	Low	606.909	0.505758	11	224.24	0	19	130.12	127.92	32	430.96	132.12	5	8.04	126.88	19	62.72	120	23	414.72	414.72	135.44	31	134.6	134.32	1	1200.04	0
Result 1	Trial    45	Arena 1	Exploration	CH1_27.12.15_DVR2	F	134	High	87.4582	0.0734943	1	105.52	0	1	2.24	105.52	21	1077.32	107.76	0	0	NA	0	0	NA	20	14.96	5.08	113.16	21	1058.4	112.52	1	1190.16	0
Result 1	Trial    45	Arena 2	Exploration	CH1_27.12.15_DVR2	M	24	High	339.173	0.285019	3	69.76	192.08	8	62.96	0	34	870.36	29.56	0	0	NA	6	17.08	196.08	29	196.2	186.32	30.52	35	806.96	30.12	1	1190.16	0
Result 1	Trial    45	Arena 3	Exploration	CH1_27.12.15_DVR2	M	117	High	955.706	0.796421	12	653.36	0	21	193.68	380.56	71	247.36	383.24	5	2.24	615.92	16	68.96	446.04	61	103.24	103.24	392.12	82	88.28	388.68	1	1200.04	0
Result 1	Trial    45	Arena 4	Exploration	CH1_27.12.15_DVR2	F	22	Low	726.001	0.605001	8	312.32	0	16	199.56	134.52	55	342.6	135.72	7	13.64	357.12	16	155.92	356.56	47	345.56	345.56	139.2	57	96.24	138.96	1	1200.04	0
Result 1	Trial    46	Arena 1	Exploration	CH2_27.12.15_DVR2	M	26	High	171.342	0.142785	1	125.24	0	1	3.04	125.24	6	743.72	128.44	0	0	NA	1	5.4	120.28	5	327.88	327.88	131.24	6	742.64	129.52	1	1200.04	0
Result 1	Trial    46	Arena 2	Exploration	CH2_27.12.15_DVR2	F	62	Low	127.805	0.106504	1	269.8	0	1	2.04	269.8	13	18.2	271.84	0	0	NA	1	0.04	258.52	13	910	910	285.76	13	4.72	285.32	1	1200.04	0
Result 1	Trial    46	Arena 3	Exploration	CH2_27.12.15_DVR2	F	81	High	142.88	0.119066	2	207.4	0	3	11.92	184.48	6	887.12	188.88	0	0	NA	1	176.64	0	5	93.6	93.6	205.92	7	858.64	205.32	1	1200.04	0
Result 1	Trial    46	Arena 4	Exploration	CH2_27.12.15_DVR2	F	80	High	292.978	0.244148	5	686.88	0	9	33.96	645.4	53	244.12	650.44	0	0	NA	2	23.6	1007.8	49	235.08	235.08	658.88	51	109.6	657.64	1	1200.04	0
Result 1	Trial    47	Arena 1	Exploration	CH3_27.12.15_DVR2	F	84	Low	1118.01	0.931674	14	478.4	0	25	98.2	105.56	82	471.68	143.04	2	12.88	862.72	14	51.6	102.2	70	145.8	145.8	191.88	86	239.52	172.72	1	1200.04	0
Result 1	Trial    47	Arena 2	Exploration	CH3_27.12.15_DVR2	F	57	Low	1140.71	0.950592	13	522.08	0	25	88.88	60.12	120	500.6	62.08	12	25.36	48.12	24	78.84	0	107	88.48	88.48	213.84	124	134	63.96	1	1200.04	0
Result 1	Trial    47	Arena 3	Exploration	CH3_27.12.15_DVR2	M	92	High	99.7932	0.083161	38	827.28	0	38	49.52	58.84	18	31	878.48	0	0	NA	0	0	NA	17	290.52	290.52	895.32	17	15.56	893.96	1	1200.04	0
Result 1	Trial    47	Arena 4	Exploration	CH3_27.12.15_DVR2	F	66	High	455.361	0.379506	8	207.84	0	13	120.72	79.52	59	192.72	116.04	3	4.4	250.16	14	142.96	0	54	678.76	678.76	120.72	60	160.28	120.52	1	1200.04	0
Result 1	Trial    48	Arena 1	Exploration	CH4_27.12.15_DVR2	M	36	High	41.7012	0.034751	0	0	NA	0	0	NA	10	85.56	0	0	0	NA	0	0	NA	10	1114.48	1114.48	81.48	11	7.32	74.12	1	1200.04	0
Result 1	Trial    48	Arena 2	Exploration	CH4_27.12.15_DVR2	F	90	High	449.127	0.374273	5	215	442.04	11	106.72	438.48	49	620.68	0	4	16.04	466.28	11	80.04	442.88	43	257.64	257.64	60.36	49	478.64	60.24	1	1200.04	0
Result 1	Trial    48	Arena 3	Exploration	CH4_27.12.15_DVR2	F	141	High	321.159	0.267632	3	109.2	16	11	57.76	7.24	18	315.2	0	1	1.16	96.32	5	10.28	95.28	10	717.88	717.88	112.84	13	224.16	112.6	1	1200.04	0
Result 1	Trial    48	Arena 4	Exploration	CH4_27.12.15_DVR2	F	54	Low	386.939	0.322449	7	138	0	13	114.44	79.8	15	711.72	83.72	2	5.36	771.68	8	60.16	453.08	8	235.88	235.88	89.84	24	310	89.48	1	1200.04	0
Result 1	Trial    49	Arena 1	Exploration	CH1_28.12.15_DVR2	F	134	High	34.594	0.0288284	1	166.36	0	2	5.64	166.36	3	5.28	171.88	0	0	NA	0	0	NA	2	1022.76	1022.76	177.2	2	0.68	176.6	1	1200.04	0
Result 1	Trial    49	Arena 2	Exploration	CH1_28.12.15_DVR2	M	24	High	773.61	0.644675	7	239.2	50.52	19	175.84	0	83	517.28	0.32	1	2.52	408.2	5	22.4	403.92	72	263.08	263.08	93.12	95	215.68	16.84	1	1200.04	0
Result 1	Trial    49	Arena 3	Exploration	CH1_28.12.15_DVR2	M	117	High	1178.97	0.982471	17	232.6	229.52	33	403.8	0	94	386.04	121.8	14	40	261	40	182.84	0	78	173	173	122.32	104	105.12	122.12	1	1200.04	0
Result 1	Trial    49	Arena 4	Exploration	CH1_28.12.15_DVR2	F	22	Low	806.238	0.671865	10	299.52	0	21	317.24	97	60	342.92	128.64	8	16.48	87.48	35	275.84	85.88	49	240.36	240.36	136.48	60	153.12	135.52	1	1200.04	0
Result 1	Trial    50	Arena 1	Exploration	CH2_28.12.15_DVR2	M	26	High	132.899	0.110749	1	297.04	0	1	2.84	297.04	5	14.44	300	0	0	NA	2	4.88	292.36	5	885.6	885.6	303.52	6	13.16	301.24	1	1200.04	0
Result 1	Trial    50	Arena 2	Exploration	CH2_28.12.15_DVR2	F	62	Low	179.918	0.149931	2	313.24	0	3	9.4	297.12	17	18.64	298.8	0	0	NA	2	7.84	1181.52	17	858.76	858.76	309.12	17	8.48	308.92	1	1200.04	0
Result 1	Trial    50	Arena 3	Exploration	CH2_28.12.15_DVR2	F	81	High	113.068	0.0942231	1	171.36	0	1	2.68	171.36	8	21.68	174.04	0	0	NA	0	0	NA	8	1004.32	1004.32	184.36	8	11.96	183.76	1	1200.04	0
Result 1	Trial    50	Arena 4	Exploration	CH2_28.12.15_DVR2	F	80	High	512.787	0.427323	4	205.88	550.6	10	111.32	0	91	411.16	1.96	1	1.32	1146.64	9	156.64	0	85	471.68	471.68	2.48	96	150.92	2.12	1	1200.04	0
