,Trial,Arena,Assay,ChDate,Sex,LizID,Trt,TotalDist,Velocity,Hide_Freq,Hide_Duration,Hide_DurationOrig,Hide_LatFirst,Entry_Freq,Entry_Duration,Entry_LatFirst,NovItem_Freq,NovItem_Duration,NovItem_LatFirst,NovZone_Freq,NovZone_Duration,NovZone_LatFirst,Social_Freq,Social_Duration,Social_LatFirst,Neutral_Freq,Neutral_Duration,Neutral_LatFirst,Asocial_Freq,Asocial_Duration,Asocial_LatFirst,Arena_Freq,Arena_Duration,Arena_LatFirst
Result 1,Trial   296,Arena 3,Social,CH4_05.01.16_DVR3,F,0079,High,64.0977,0.234584,5,1125.08,198.32,926.76,7,7.8,927.4,0,0,-,2,37.52,1141.68,5,43.8,1145.84,5,16.48,1139.76,5,14.68,927.4,1,273.28,926.76
Result 1,Trial   296,Arena 4,Social,CH4_05.01.16_DVR3,F,0130,Low,319.933,0.823465,19,929,117.52,854.48,28,78.76,811.48,1,0.8,847.76,4,13.24,836.56,5,90.04,828.64,9,52.96,825.44,24,128.04,811.48,1,388.56,811.48
Result 1,Trial   297,Arena 1,Social,CH1_06.01.16_DVR3,F,0086,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   297,Arena 2,Social,CH1_06.01.16_DVR3,F,0082,Low,721.413,0.601177,12,495.56,495.56,95.28,24,268.24,67.72,0,0,-,1,3.04,667.96,6,136.2,292.36,13,37.88,291.44,20,530.4,0,1,1200.04,0
Result 1,Trial   297,Arena 3,Social,CH1_06.01.16_DVR3,F,0073,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   297,Arena 4,Social,CH1_06.01.16_DVR3,F,0121,High,150.585,0.754285,2,1034.92,34.56,1000.36,4,20.32,1001.56,2,11.68,1036.52,5,23.56,1022.52,1,85.08,1027,2,9.96,1020.88,2,70.08,1001.56,1,199.68,1000.36
Result 1,Trial   298,Arena 1,Social,CH2_06.01.16_DVR3,M,0070,High,561.798,0.578386,23,475.6,246.92,228.68,51,231.88,228.92,1,2.96,913.96,10,81.64,455.56,5,211.72,462.52,10,84.48,454.48,28,428.24,228.92,1,971.36,228.68
Result 1,Trial   298,Arena 2,Social,CH2_06.01.16_DVR3,F,0072,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   298,Arena 3,Social,CH2_06.01.16_DVR3,F,0122,High,424.536,0.815099,23,876.48,197.32,703.76,34,14.8,679.16,1,3.6,696.48,6,40.32,688.68,4,78.4,692.16,9,60.28,686.2,28,184.88,679.16,1,520.88,679.16
Result 1,Trial   298,Arena 4,Social,CH2_06.01.16_DVR3,M,0104,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   299,Arena 1,Social,CH3_06.01.16_DVR3,F,0085,High,54.9881,0.787344,3,1130.4,0.36,1120.16,4,1.84,1120.24,0,0,-,1,18.12,1144.2,1,41.92,1148.24,1,7.08,1141.16,3,20.64,1120.24,1,70,1120.16
Result 1,Trial   299,Arena 2,Social,CH3_06.01.16_DVR3,F,0091,Low,148.146,0.473734,2,1124.12,236.84,924.8,8,8.12,887.28,0,0,-,1,5.68,915.16,2,21.4,895.6,4,16.04,891.88,5,38.48,887.28,1,312.76,887.28
Result 1,Trial   299,Arena 3,Social,CH3_06.01.16_DVR3,F,0139,Low,390.495,0.770998,8,774.12,80.6,791.52,21,37.28,693.52,2,10.72,697.2,13,19.72,694.72,3,65.56,703.8,9,89.92,694.4,14,270.44,693.52,1,506.52,693.52
Result 1,Trial   299,Arena 4,Social,CH3_06.01.16_DVR3,M,0133,High,578.356,0.876828,13,558.16,17.76,684.48,28,217.68,540.4,10,48.88,544.24,22,97,540.84,11,213.2,542.44,29,108.72,540.52,32,319.96,540.4,1,659.64,540.4
Result 1,Trial   300,Arena 1,Social,CH4_06.01.16_DVR3,M,0042,High,484.079,0.403399,28,819.88,819.88,0,43,49.52,337.08,1,0.8,1172.92,4,14.08,455.08,5,192.2,382.92,10,25.12,381.6,33,162.84,337.08,1,1200.04,0
Result 1,Trial   300,Arena 2,Social,CH4_06.01.16_DVR3,F,0098,High,754.962,0.890327,14,455.84,103.8,423.36,24,72.52,352.04,5,24.44,366.32,13,63.12,357.32,7,480.28,357.72,17,83.64,356,25,180.28,352.04,1,848,352.04
Result 1,Trial   300,Arena 3,Social,CH4_06.01.16_DVR3,F,0079,High,171.83,0.471957,0,835.92,0,-,4,170.92,835.92,0,0,-,1,21.12,977.44,2,113.68,978.56,4,23.6,977.04,3,226.84,835.92,1,364.12,835.92
Result 1,Trial   300,Arena 4,Social,CH4_06.01.16_DVR3,F,0130,Low,33.7832,0.190736,1,1179.56,156.68,1043.36,2,1.88,1022.88,1,5.56,1034.28,2,8.12,1026.72,1,12.68,1027.36,2,4.88,1024.48,2,2.92,1022.88,1,177.16,1022.88
Result 1,Trial   301,Arena 1,Social,CH1_07.01.16_DVR3,F,0086,High,303.173,0.252645,7,612.72,612.72,0,13,47.72,1.12,0,0,-,0,0,-,1,11.64,87.76,5,35.88,86.52,10,539.8,1.12,1,1200.04,0
Result 1,Trial   301,Arena 2,Social,CH1_07.01.16_DVR3,F,0082,Low,226.189,0.188491,8,1073.92,1073.92,0,9,30.92,620.4,0,0,-,0,0,-,2,40.16,673.6,4,26.44,669.24,9,59.52,620.4,1,1200.04,0
Result 1,Trial   301,Arena 3,Social,CH1_07.01.16_DVR3,F,0073,Low,74.1582,0.0617985,2,1112.76,1112.76,0,3,32.48,1107.8,3,3.4,1154.96,8,16.48,1153.04,1,40,1154.68,2,8.92,1151.12,2,38.36,1107.8,1,1200.04,0
Result 1,Trial   301,Arena 4,Social,CH1_07.01.16_DVR3,F,0121,High,473.088,0.60827,10,624.24,202,422.24,15,85.92,423.96,2,93.8,565,9,73.72,520.8,5,374.52,523.52,9,46.76,519.6,14,154.52,423.96,1,777.8,422.24
Result 1,Trial   302,Arena 1,Social,CH2_07.01.16_DVR3,M,0070,High,301.264,0.251054,34,567.44,567.44,50.16,48,346.08,38.12,1,1.72,1137.64,3,30.12,640.12,3,21.64,726.68,6,42.84,638.84,37,568.12,0,1,1200.04,0
Result 1,Trial   302,Arena 2,Social,CH2_07.01.16_DVR3,F,0072,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   302,Arena 3,Social,CH2_07.01.16_DVR3,F,0122,High,40.3675,2.19867,1,1181.88,0.24,1182.8,1,1.16,1181.64,0,0,-,0,0,-,1,0.92,1199.12,1,4.08,1195.04,2,13.16,1181.64,1,18.4,1181.64
Result 1,Trial   302,Arena 4,Social,CH2_07.01.16_DVR3,M,0104,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   303,Arena 1,Social,CH3_07.01.16_DVR3,F,0085,High,419.955,0.501259,6,364.28,2.08,625.72,15,200.2,362.2,1,2.6,860.76,7,38.76,384,3,353.76,392.12,9,68.16,378.08,13,413.84,362.2,1,837.84,362.2
Result 1,Trial   303,Arena 2,Social,CH3_07.01.16_DVR3,F,0091,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   303,Arena 3,Social,CH3_07.01.16_DVR3,F,0139,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   303,Arena 4,Social,CH3_07.01.16_DVR3,M,0133,High,585.305,0.980871,8,706.52,103.24,733.32,20,32.36,603.28,10,17.08,609.12,21,92.64,604.04,13,202.4,608.68,26,110.04,603.6,22,181.08,603.28,1,596.76,603.28
Result 1,Trial   304,Arena 1,Social,CH4_07.01.16_DVR3,M,0042,High,491.403,0.813635,18,862.6,266.68,447.76,30,99.16,435.08,1,3.32,486.36,5,30.2,484.56,5,114.2,464.12,11,30.12,461.96,24,193.12,435.08,1,604.12,435.08
Result 1,Trial   304,Arena 2,Social,CH4_07.01.16_DVR3,F,0098,High,462.5,0.681872,22,718.52,196.92,438.72,31,61.2,438.92,5,6.36,510.08,14,56.84,474.92,5,246.88,472.12,9,58.12,467.52,26,176.52,438.92,1,678.44,438.72
Result 1,Trial   304,Arena 3,Social,CH4_07.01.16_DVR3,F,0079,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   304,Arena 4,Social,CH4_07.01.16_DVR3,F,0130,Low,3.71907E-13,6.30649E-16,2,1199.76,589.48,610.28,1,0.28,610.32,0,0,-,0,0,-,0,0,-,0,0,-,1,0.28,610.32,1,589.76,610.28
Result 1,Trial   305,Arena 1,Social,CH1_08.01.16_DVR3,F,0086,High,7.51361E-13,6.26135E-16,1,1200.04,1200.04,0,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,0,0,-,1,1200.04,0
Result 1,Trial   305,Arena 2,Social,CH1_08.01.16_DVR3,F,0082,Low,619.269,1.23478,3,740.84,42.36,993.24,15,43.28,698.48,0,0,-,2,0.6,712.84,6,125.68,712.52,11,30.72,710.92,9,302.8,698.48,1,501.56,698.48
Result 1,Trial   305,Arena 3,Social,CH1_08.01.16_DVR3,F,0073,Low,362.329,0.895083,9,901.6,106.4,852.76,19,127.36,795.2,2,10,870.68,6,18.04,869.16,4,99.92,869.84,9,22.8,867.84,15,175.72,795.2,1,404.84,795.2
Result 1,Trial   305,Arena 4,Social,CH1_08.01.16_DVR3,F,0121,High,429.571,0.357975,9,268.88,268.88,420.28,18,184.04,0,3,46.92,910.88,12,53.8,654.4,4,297.12,534.88,8,50.96,532,13,583.08,0,1,1200.04,0
Result 1,Trial   306,Arena 1,Social,CH2_08.01.16_DVR3,M,0070,High,508.449,0.423708,16,336.2,336.2,235.36,33,238.24,234.72,0,0,-,2,15.64,563.48,3,79.36,887.36,9,47,562.72,23,737.48,0,1,1200.04,0
Result 1,Trial   306,Arena 2,Social,CH2_08.01.16_DVR3,F,0072,Low,36.9039,0.0939413,14,1157.24,350.08,807.16,17,14.48,807.24,0,0,-,0,0,-,0,0,-,0,0,-,14,42.8,807.24,1,392.88,807.16
Result 1,Trial   306,Arena 3,Social,CH2_08.01.16_DVR3,F,0122,High,647.057,1.68839,13,826.36,9.6,850.64,20,18.12,816.76,3,5.48,1099,6,24.64,838.92,8,154.64,838,15,48.12,835.28,21,170.92,816.76,1,383.28,816.76
Result 1,Trial   306,Arena 4,Social,CH2_08.01.16_DVR3,M,0104,High,34.9586,0.133961,3,1150.36,211.32,949.2,5,39.92,939.04,0,0,-,1,6.84,939.72,1,5.12,940.16,2,3.8,939.24,5,40.76,939.04,1,261,939.04
Result 1,Trial   307,Arena 1,Social,CH3_08.01.16_DVR3,F,0085,High,118.426,0.098688,4,1077.6,1077.6,0,6,19.56,1073.76,0,0,-,2,16.52,1091.56,2,46.8,1093.8,9,26.92,1085.8,11,48.72,1073.76,1,1200.04,0
Result 1,Trial   307,Arena 2,Social,CH3_08.01.16_DVR3,F,0091,Low,88.1532,0.624669,5,1144.12,85.24,1058.88,7,6.76,1059.44,0,0,-,0,0,-,0,0,-,2,16.24,1071.6,7,39.68,1059.44,1,141.16,1058.88
Result 1,Trial   307,Arena 3,Social,CH3_08.01.16_DVR3,F,0139,Low,139.54,0.232691,8,971.8,371.48,648.4,9,98.32,600.32,0,0,-,1,6.16,817.84,1,78.12,745.28,3,29,694.8,10,121.12,600.32,1,599.72,600.32
Result 1,Trial   307,Arena 4,Social,CH3_08.01.16_DVR3,M,0133,High,890.679,0.826509,12,255.48,133.24,219.48,26,241.52,112.36,17,50.76,329.72,47,219.36,329.48,24,520.6,329.68,36,132.64,329.32,25,291.32,112.36,1,1077.8,112.36
Result 1,Trial   308,Arena 1,Social,CH4_08.01.16_DVR3,M,0042,High,497.243,0.6184,14,710.16,314.24,395.92,22,66.72,456.32,0,0,-,0,0,-,6,280.92,469.24,10,32.12,465.12,17,176.84,456.32,1,804.12,395.92
Result 1,Trial   308,Arena 2,Social,CH4_08.01.16_DVR3,F,0098,High,576.596,0.484534,25,547.2,537.32,126.96,57,77.64,0.04,1,3.04,624.32,14,31.92,414.28,7,193.6,414.88,13,66.76,413.68,32,392.48,0,1,1190.16,0
Result 1,Trial   308,Arena 3,Social,CH4_08.01.16_DVR3,F,0079,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   308,Arena 4,Social,CH4_08.01.16_DVR3,F,0130,Low,159.031,0.241322,3,825.12,284.12,684.12,6,49.32,541,1,0.56,989.84,3,21.12,980.76,2,57.84,982.48,4,34.6,974.48,5,282.48,541,1,659.04,541
Result 1,Trial   309,Arena 1,Social,CH1_09.01.16_DVR3,F,0086,High,42.3454,0.233797,4,1019.36,0.48,1018.88,5,83.52,1018.96,0,0,-,1,3.12,1196.92,2,1.28,1198.32,2,57.92,1140.84,4,121.48,1018.96,1,181.16,1018.88
Result 1,Trial   309,Arena 2,Social,CH1_09.01.16_DVR3,F,0082,Low,645.349,1.24173,0,680.2,0,-,15,118,680.2,1,1.76,745.76,2,15.24,732.64,5,136.52,711.88,10,27.28,710.36,5,356.04,680.2,1,519.84,680.2
Result 1,Trial   309,Arena 3,Social,CH1_09.01.16_DVR3,F,0073,Low,126.987,0.375701,5,999.16,137.16,862,9,153.2,862.08,0,0,-,1,7.56,1092.44,3,22.56,1092.84,4,10.8,1090.8,5,167.52,862.08,1,338.04,862
Result 1,Trial   309,Arena 4,Social,CH1_09.01.16_DVR3,F,0121,High,347.479,0.526995,12,814.56,273.92,540.64,19,51.52,540.68,0,0,-,1,7.64,990.48,4,93.4,859.6,7,72.4,846.44,15,219.68,540.68,1,659.4,540.64
Result 1,Trial   310,Arena 1,Social,CH2_09.01.16_DVR3,M,0070,High,490.016,0.674025,16,658.12,185.12,473,23,170.6,473.16,1,30.84,1169.2,8,30.44,678.6,6,123.4,686.84,11,108.72,675.84,21,309.8,473.16,1,727.04,473
Result 1,Trial   310,Arena 2,Social,CH2_09.01.16_DVR3,F,0072,Low,160.295,0.676577,7,963.8,0.72,1016.84,13,35.92,963.08,1,1.84,1103.6,3,22.68,1087.48,1,134.2,1033.6,2,7.44,1030.52,9,94.6,963.08,1,236.96,963.08
Result 1,Trial   310,Arena 3,Social,CH2_09.01.16_DVR3,F,0122,High,142.845,0.560791,3,1120.36,175.08,947.32,8,5.4,945.28,1,14.88,1179.16,2,7.04,1173.48,2,30.72,972.6,4,18.68,968.4,6,30.28,945.28,1,254.76,945.28
Result 1,Trial   310,Arena 4,Social,CH2_09.01.16_DVR3,M,0104,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   311,Arena 1,Social,CH3_09.01.16_DVR3,F,0085,High,344.061,0.286718,9,225.32,225.32,432.04,16,176.72,350.88,0,0,-,11,58.64,666.48,4,233.64,667.6,8,66.12,665.04,14,674.96,0,1,1200.04,0
Result 1,Trial   311,Arena 2,Social,CH3_09.01.16_DVR3,F,0091,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   311,Arena 3,Social,CH3_09.01.16_DVR3,F,0139,Low,513.976,0.488534,30,814.6,666.68,147.92,42,77.52,148.32,1,0.8,1182.2,4,8.56,585.8,5,132,586.12,10,71.88,584,35,181.56,148.32,1,1052.12,147.92
Result 1,Trial   311,Arena 4,Social,CH3_09.01.16_DVR3,M,0133,High,536.132,0.830183,6,589.92,35.84,721.44,17,53.88,544.2,7,157.6,551,23,94.2,544.76,9,424.96,549.28,15,63.04,544.36,13,122.12,544.2,1,645.96,544.2
Result 1,Trial   312,Arena 1,Social,CH4_09.01.16_DVR3,M,0042,High,163.87,0.306619,12,1063.36,397.8,679.28,18,88.32,665.56,0,0,-,1,1.32,714.12,1,7.8,707.12,3,16.72,704.08,14,112.16,665.56,1,534.48,665.56
Result 1,Trial   312,Arena 2,Social,CH4_09.01.16_DVR3,F,0098,High,273.456,0.229795,6,563.56,553.68,52.72,11,35.08,47.6,0,0,-,7,188.88,722.84,3,439.4,717.28,5,35.32,639.44,9,161.76,0,1,1190.16,0
Result 1,Trial   312,Arena 3,Social,CH4_09.01.16_DVR3,F,0079,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   312,Arena 4,Social,CH4_09.01.16_DVR3,F,0130,Low,126.801,0.160467,15,443.84,34.2,1075.28,18,676.2,0,0,0,-,0,0,-,0,0,-,3,30.28,1117.08,19,725.92,0,2,790.4,0
Result 1,Trial   313,Arena 1,Social,CH1_10.01.16_DVR3,F,0086,High,261.538,0.217948,10,699.44,699.44,28.68,18,155.92,18.16,4,3.72,737.8,10,86.48,733.44,2,255.64,675.72,5,22.52,652.6,14,222.44,0,1,1200.04,0
Result 1,Trial   313,Arena 2,Social,CH1_10.01.16_DVR3,F,0082,Low,1167.27,1.43973,42,542.32,153.2,382.04,57,67.96,379.24,12,12.92,446.68,26,46.48,442.8,8,472.88,438.2,16,21.36,436.72,51,163.48,379.24,1,810.92,379.24
Result 1,Trial   313,Arena 3,Social,CH1_10.01.16_DVR3,F,0073,Low,115.106,0.584413,4,1119.04,116,1003.04,4,37.92,1027.8,0,0,-,0,0,-,1,34.56,1047.88,2,3.24,1045.8,5,43.2,1027.8,1,197,1003.04
Result 1,Trial   313,Arena 4,Social,CH1_10.01.16_DVR3,F,0121,High,383.011,0.319176,4,441.68,441.68,366.96,7,193.72,240.96,2,17.56,453.88,4,9.44,448.2,3,178.08,153.68,6,21.56,144.52,7,558.72,0,1,1200.04,0
Result 1,Trial   314,Arena 1,Social,CH2_10.01.16_DVR3,M,0070,High,245.691,0.313766,25,595.72,178.76,416.96,54,421.2,417,0,0,-,2,4.12,898,1,32.56,864.8,6,39.84,862.88,29,531.92,417,1,783.08,416.96
Result 1,Trial   314,Arena 2,Social,CH2_10.01.16_DVR3,F,0072,Low,315.832,0.60099,4,891.36,216.88,674.48,7,6.76,743.88,4,6.88,752,7,25.32,749.44,4,238.56,749.56,7,13.52,747.28,6,56.6,743.88,1,525.56,674.48
Result 1,Trial   314,Arena 3,Social,CH2_10.01.16_DVR3,F,0122,High,61.3491,0.760778,1,1169.6,50.24,1149.8,2,0.88,1119.36,0,0,-,0,0,-,1,19.16,1122.24,2,9.2,1120.4,2,2.08,1119.36,1,80.68,1119.36
Result 1,Trial   314,Arena 4,Social,CH2_10.01.16_DVR3,M,0104,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   315,Arena 1,Social,CH3_10.01.16_DVR3,F,0085,High,101.134,0.304695,8,1017.68,149.6,868.16,13,65.56,868.08,0,0,-,1,5.16,1100.96,1,13.16,1105.12,2,17.32,1097.92,10,151.88,868.08,1,331.96,868.08
Result 1,Trial   315,Arena 2,Social,CH3_10.01.16_DVR3,F,0091,Low,369.141,0.625112,6,957.88,348.4,609.48,16,12.88,609.56,0,0,-,0,0,-,4,44.8,665.28,8,30.16,660.84,10,167.2,609.56,1,590.56,609.48
Result 1,Trial   315,Arena 3,Social,CH3_10.01.16_DVR3,F,0139,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   315,Arena 4,Social,CH3_10.01.16_DVR3,M,0133,High,162.588,0.200311,7,574.92,186.72,378.32,13,18.76,378.4,1,520.6,669.56,3,7.28,556.12,2,560.76,556.72,4,18.24,554.92,9,46.12,378.4,1,811.84,378.32
Result 1,Trial   316,Arena 1,Social,CH4_10.01.16_DVR3,M,0042,High,484.016,0.630295,22,827,394.92,432.08,33,67.04,432.12,1,2.6,1133.28,6,61.6,524.84,6,203.64,525.4,12,29.2,523.6,28,140.2,432.12,1,767.96,432.08
Result 1,Trial   316,Arena 2,Social,CH4_10.01.16_DVR3,F,0098,High,289.641,0.387118,15,551.24,99.56,441.8,17,35.08,511.2,5,25.52,614.24,12,87.08,607.2,2,546.56,576.36,4,27.96,526.36,17,74.28,511.2,1,748.36,441.8
Result 1,Trial   316,Arena 3,Social,CH4_10.01.16_DVR3,F,0079,High,110.064,0.159987,1,1053.88,541.84,658.2,2,17.2,512.04,1,0.12,545.76,6,40.88,527.72,4,76.72,545.76,5,45.6,527.44,2,23.84,512.04,1,688,512.04
Result 1,Trial   316,Arena 4,Social,CH4_10.01.16_DVR3,F,0130,Low,203.688,0.434265,11,956.8,225.84,730.96,17,44.2,731.52,1,14.24,855.2,4,38.6,853.68,5,93.04,783.12,9,70.16,744.16,15,80.04,731.52,1,469.08,730.96
Result 1,Trial   317,Arena 1,Social,CH1_11.01.16_DVR3,F,0086,High,485.47,0.485567,15,538.92,338.72,200.2,24,170.92,200.48,6,18.6,363.96,14,47.36,356.2,3,186.16,358.04,7,62.32,349.72,18,412.64,200.48,1,999.84,200.2
Result 1,Trial   317,Arena 2,Social,CH1_11.01.16_DVR3,F,0082,Low,1424.46,1.4326,11,273,67.32,205.68,23,108.8,209.16,2,7.84,601,4,8.32,597.8,14,326.36,248.76,28,66.88,241.68,25,533.8,209.16,1,994.36,205.68
Result 1,Trial   317,Arena 3,Social,CH1_11.01.16_DVR3,F,0073,Low,377.123,0.462297,10,833.84,449.72,374.24,28,145.84,375.2,3,5.08,428.08,7,27.8,425.76,2,92.84,425.88,6,30.88,419,14,242.48,375.2,1,815.92,374.24
Result 1,Trial   317,Arena 4,Social,CH1_11.01.16_DVR3,F,0121,High,608.295,0.740775,12,463.32,84.48,378.84,34,110,403.12,3,3.16,639.92,6,77.28,580.68,5,317.12,420.76,11,57.6,418.04,18,362,403.12,1,821.2,378.84
Result 1,Trial   318,Arena 1,Social,CH2_11.01.16_DVR3,M,0070,High,500.914,0.663252,12,675.92,231.16,468,25,44.08,444.76,0,0,-,2,53.12,924.88,4,110.76,685.48,11,73.4,459.64,20,339.96,444.76,1,755.28,444.76
Result 1,Trial   318,Arena 2,Social,CH2_11.01.16_DVR3,F,0072,Low,1015.4,0.987592,25,175.44,3.6,171.84,31,86.76,171.96,12,76.88,185.04,27,120.64,181.56,11,455.8,181.96,21,90.84,178.36,35,477.96,171.96,1,1028.2,171.84
Result 1,Trial   318,Arena 3,Social,CH2_11.01.16_DVR3,F,0122,High,652.296,1.0592,33,738,153.84,630.56,41,72.24,584.16,4,4.28,611.04,18,47.52,610.44,10,149.2,611.04,17,102.32,610.08,41,210.52,584.16,1,615.88,584.16
Result 1,Trial   318,Arena 4,Social,CH2_11.01.16_DVR3,M,0104,High,617.346,0.811357,15,683.8,244.68,439.16,25,65.68,439.12,0,0,-,4,13.16,454.92,5,104.52,524.04,12,58.4,451.36,22,353.32,439.12,1,760.92,439.12
Result 1,Trial   319,Arena 1,Social,CH3_11.01.16_DVR3,F,0085,High,1094.48,1.11151,21,260,44.8,214.08,41,48.48,214.16,1,1.6,1104.04,5,9.24,991.2,13,468.6,236.8,24,121.08,231.36,32,350.36,214.16,1,984.84,214.08
Result 1,Trial   319,Arena 2,Social,CH3_11.01.16_DVR3,F,0091,Low,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   319,Arena 3,Social,CH3_11.01.16_DVR3,F,0139,Low,117.225,0.152003,12,872.4,443.6,428.8,19,164.08,428.92,0,0,-,0,0,-,0,0,-,1,24.52,931.08,12,303.12,428.92,1,771.24,428.8
Result 1,Trial   319,Arena 4,Social,CH3_11.01.16_DVR3,M,0133,High,263.062,0.591311,6,1024.72,269.6,881.32,11,12.8,755.12,5,27,756.44,10,20.16,755.96,6,84.76,756.56,10,18.32,755.4,10,72.24,755.12,1,444.92,755.12
Result 1,Trial   320,Arena 1,Social,CH4_11.01.16_DVR3,M,0042,High,118.372,0.185281,16,979.76,418.64,561.12,19,190.64,561.16,0,0,-,1,4.4,585.12,1,9.08,588.8,2,6.64,583.8,16,204.56,561.16,1,638.92,561.12
Result 1,Trial   320,Arena 2,Social,CH4_11.01.16_DVR3,F,0098,High,522.976,0.7424,31,795.16,299.6,495.56,41,62.72,495.68,1,2.76,537.16,5,80.36,529.28,5,231.44,532.52,10,33.28,527.36,36,140.16,495.68,1,704.48,495.56
Result 1,Trial   320,Arena 3,Social,CH4_11.01.16_DVR3,F,0079,High,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Result 1,Trial   320,Arena 4,Social,CH4_11.01.16_DVR3,F,0130,Low,156.848,1.14588,4,1063.4,0.28,1095.96,7,26.24,1095.76,2,1,1077.2,4,17.6,1068.08,3,32.52,1069.12,5,26,1066.16,7,78.12,1063.12,1,136.92,1063.12
Result 1,Trial   321,Arena 1,Social,CH1_12.01.16_DVR3,F,0086,High,450.438,0.632105,14,709.16,221.76,487.4,19,66.68,487.44,3,4.68,845.08,11,66.44,615.12,4,296.48,615.48,9,42.08,610.08,18,152.32,487.44,1,712.64,487.4
Result 1,Trial   321,Arena 2,Social,CH1_12.01.16_DVR3,F,0082,Low,1005.36,1.30763,2,435.88,4.72,608.72,8,44.72,431.16,5,9.32,453.68,11,31.6,438.52,9,351.44,449.88,19,110,435.2,12,302.72,431.16,1,768.88,431.16
Result 1,Trial   321,Arena 3,Social,CH1_12.01.16_DVR3,F,0073,Low,1564.42,1.61614,83,538.36,306.36,237,144,167.2,232,18,14.44,433.6,41,63.04,421.28,12,182.64,421.76,29,81.88,418.56,100,397.16,232,1,968.04,232
Result 1,Trial   321,Arena 4,Social,CH1_12.01.16_DVR3,F,0121,High,114.36,0.946686,1,1101.4,22.2,1079.2,1,0.2,1101.4,2,5.84,1110.24,4,33.48,1103.88,2,49.24,1106.52,3,30.6,1102.76,2,18.8,1101.4,1,120.84,1079.2
Result 1,Trial   322,Arena 1,Social,CH2_12.01.16_DVR3,M,0070,High,69.7763,0.247609,17,1036.72,118.64,908.2,20,83.32,908.52,0,0,-,0,0,-,1,56.4,1133.76,2,8.4,1110.36,18,98.52,908.52,1,281.96,908.2
Result 1,Trial   322,Arena 2,Social,CH2_12.01.16_DVR3,F,0072,Low,755.256,0.913116,55,551.16,178.28,401.08,60,174.24,372.88,4,58.48,708.48,8,22.36,705.84,7,288.04,564.52,13,28.24,562.28,62,332.6,372.88,1,827.16,372.88
Result 1,Trial   322,Arena 3,Social,CH2_12.01.16_DVR3,F,0122,High,254.662,1.03977,17,1016.04,60.96,955.08,21,58.48,957.72,0,0,-,1,0.04,1109.84,3,58.76,1030.8,6,25.6,1021.4,20,99.64,957.72,1,244.96,955.08
Result 1,Trial   322,Arena 4,Social,CH2_12.01.16_DVR3,M,0104,High,121.674,0.339076,6,1116.48,275.32,841.16,7,2.92,888.64,0,0,-,0,0,-,1,36.28,960.04,2,3.76,958.2,6,43.52,888.64,1,358.88,841.16
Result 1,Trial   323,Arena 1,Social,CH3_12.01.16_DVR3,F,0085,High,196.301,0.608346,8,893.84,16.52,877.32,15,92.48,883.36,2,8.36,951.4,4,47.64,924.24,2,120.32,929.2,4,62.24,918.88,10,123.64,883.36,1,322.72,877.32
Result 1,Trial   323,Arena 2,Social,CH3_12.01.16_DVR3,F,0091,Low,365.167,0.502293,7,928.8,455.8,615.72,13,117,473.08,0,0,-,4,3.04,853.56,5,66.68,476,10,23.64,474.8,13,180.92,473,1,727.04,473
